horse1_Age,horse1_Weight (kg),horse1_Horse Weight (kg),horse1_average_time,horse2_Age,horse2_Weight (kg),horse2_Horse Weight (kg),horse2_average_time,horse3_Age,horse3_Weight (kg),horse3_Horse Weight (kg),horse3_average_time,horse4_Age,horse4_Weight (kg),horse4_Horse Weight (kg),horse4_average_time,horse5_Age,horse5_Weight (kg),horse5_Horse Weight (kg),horse5_average_time,horse6_Age,horse6_Weight (kg),horse6_Horse Weight (kg),horse6_average_time,horse7_Age,horse7_Weight (kg),horse7_Horse Weight (kg),horse7_average_time,horse8_Age,horse8_Weight (kg),horse8_Horse Weight (kg),horse8_average_time,horse9_Age,horse9_Weight (kg),horse9_Horse Weight (kg),horse9_average_time,horse10_Age,horse10_Weight (kg),horse10_Horse Weight (kg),horse10_average_time,horse11_Age,horse11_Weight (kg),horse11_Horse Weight (kg),horse11_average_time,horse12_Age,horse12_Weight (kg),horse12_Horse Weight (kg),horse12_average_time,horse13_Age,horse13_Weight (kg),horse13_Horse Weight (kg),horse13_average_time,horse14_Age,horse14_Weight (kg),horse14_Horse Weight (kg),horse14_average_time,horse15_Age,horse15_Weight (kg),horse15_Horse Weight (kg),horse15_average_time,horse16_Age,horse16_Weight (kg),horse16_Horse Weight (kg),horse16_average_time,target
3,54.0,422.0,94.4,3,54.0,442.0,95.4,3,54.0,458.0,82.75,3,54.0,446.0,94.6,3,55.0,468.0,83.1,3,54.0,458.0,96.9,3,54.0,444.0,95.3,3,54.0,456.0,94.9,3,54.0,424.0,95.7,3,54.0,440.0,98.1,3,54.0,488.0,95.7,3,54.0,444.0,96.4,3,54.0,462.0,95.5,3,54.0,444.0,95.1,3,54.0,426.0,79.175,3,54.0,484.0,96.9,0
5,57.0,446.0,78.97,6,57.0,456.0,124.8125,4,57.0,504.0,121.2,4,57.0,462.0,110.6875,7,57.0,472.0,111.83571428571429,8,57.0,518.0,85.775,8,57.0,466.0,97.16363636363636,4,57.0,468.0,84.89999999999999,5,57.0,496.0,102.8,6,57.0,494.0,93.33333333333333,4,57.0,480.0,112.775,5,57.0,454.0,113.5142857142857,4,57.0,520.0,101.47777777777779,4,57.0,484.0,95.45833333333333,7,57.0,522.0,94.16,7,57.0,476.0,83.72857142857143,11
3,56.0,484.0,105.4,3,56.0,496.0,98.4,3,56.0,490.0,101.12,3,56.0,460.0,102.75,3,56.0,500.0,98.4,3,56.0,472.0,98.0,3,56.0,462.0,99.0,3,56.0,532.0,98.5,3,56.0,506.0,104.10000000000001,3,56.0,470.0,86.1,3,56.0,438.0,101.1,3,56.0,502.0,98.9,3,56.0,470.0,98.45,3,56.0,466.0,98.0,3,56.0,474.0,114.3,3,56.0,490.0,97.30000000000001,3
4,55.0,498.0,114.7,4,55.0,468.0,109.08333333333333,3,53.0,450.0,107.1,5,56.0,430.0,100.34444444444445,5,55.0,444.0,107.7,5,55.0,470.0,124.63333333333333,5,55.0,466.0,97.0,5,55.0,438.0,102.9875,4,55.0,486.0,98.25,4,57.0,454.0,101.2,6,55.0,460.0,101.76,5,55.0,430.0,107.4,4,55.0,506.0,111.25,4,55.0,426.0,107.2,4,55.0,472.0,109.7,4,55.0,504.0,99.70833333333333,1
4,56.0,510.0,90.05000000000001,5,56.0,494.0,107.97999999999999,3,54.0,462.0,96.2,4,57.0,540.0,94.0,5,56.0,472.0,126.92,4,54.0,456.0,105.43333333333334,7,55.0,490.0,103.03333333333335,4,56.0,496.0,95.45833333333333,5,57.0,524.0,115.04615384615384,5,56.0,504.0,111.94000000000001,5,56.0,476.0,100.35714285714286,3,56.0,500.0,95.65,6,56.0,486.0,84.55,4,56.0,518.0,99.1,3,55.0,464.0,102.75,4,56.0,536.0,98.1,1
5,57.0,472.0,126.92,4,57.0,470.0,136.3,5,57.0,508.0,156.5,3,55.0,478.0,137.7,4,57.0,478.0,109.65,7,57.0,480.0,123.33999999999999,5,57.0,520.0,115.04615384615384,5,57.0,488.0,101.47999999999999,4,57.0,470.0,110.6875,5,57.0,454.0,113.5142857142857,7,57.0,476.0,111.83571428571429,9,57.0,506.0,133.66666666666666,6,57.0,524.0,129.5,6,57.0,452.0,124.8125,3,55.0,468.0,102.75,3,55.0,478.0,116.35,13
3,55.0,480.0,129.33333333333334,6,57.0,478.0,147.5,4,57.0,514.0,145.7,5,57.0,454.0,133.0,8,57.0,508.0,139.75,4,57.0,502.0,148.5,3,55.0,492.0,144.92000000000002,3,55.0,512.0,153.68,3,55.0,506.0,122.39999999999999,6,57.0,520.0,124.975,3,55.0,480.0,148.8,4,57.0,454.0,144.8,5,55.0,468.0,124.63333333333333,3,53.0,478.0,145.2,5,57.0,460.0,131.85,4,57.0,472.0,145.1,5
5,57.5,516.0,109.53333333333333,6,55.0,472.0,117.5,5,55.0,460.0,119.5,6,55.0,518.0,116.18333333333334,4,52.0,444.0,107.45,6,56.0,478.0,114.45714285714287,5,58.0,482.0,119.54,6,55.0,486.0,116.26666666666667,4,51.0,488.0,103.78750000000001,5,57.0,468.0,120.14999999999999,4,54.0,526.0,119.8,4,54.0,510.0,120.85,8,51.0,468.0,103.5,6,55.0,538.0,118.88,6,54.0,490.0,115.19000000000001,4,54.0,466.0,107.19999999999999,3
4,53.0,474.0,84.89999999999999,5,57.5,450.0,71.1875,6,53.0,492.0,73.0,6,54.0,490.0,84.55,5,58.5,516.0,70.9,5,54.0,442.0,72.6,4,51.0,458.0,74.64,4,51.0,500.0,72.2,8,57.0,524.0,85.775,4,55.0,488.0,95.45833333333333,6,57.0,500.0,73.97999999999999,5,54.0,488.0,70.98571428571428,5,53.0,494.0,92.0,5,54.0,460.0,78.97,5,55.0,530.0,89.0875,7,53.0,512.0,76.7,4
4,53.0,498.0,99.70833333333333,4,54.0,490.0,98.46666666666665,6,51.0,448.0,107.9,6,52.0,456.0,101.76,5,55.0,426.0,100.34444444444445,5,50.0,516.0,108.15,4,54.0,492.0,103.05,7,51.0,492.0,111.2,6,56.0,428.0,103.13333333333333,5,54.0,448.0,90.09999999999998,6,55.5,478.0,100.4125,4,53.0,452.0,103.39999999999999,4,49.0,506.0,99.0,8,52.0,466.0,108.19999999999999,6,54.0,450.0,96.8,5,51.0,446.0,102.9875,4
3,56.0,508.0,101.19999999999999,3,56.0,538.0,111.0,3,56.0,478.0,109.6,3,56.0,484.0,111.01666666666667,3,56.0,446.0,98.025,3,56.0,480.0,98.66666666666667,3,56.0,462.0,101.75,3,56.0,476.0,109.7,3,56.0,532.0,115.96,3,56.0,458.0,102.3,3,56.0,504.0,112.6,3,56.0,496.0,109.6,3,56.0,484.0,105.4,3,56.0,470.0,104.2,3,56.0,480.0,115.375,3,56.0,466.0,76.89583333333333,14
3,56.0,450.0,88.35,3,56.0,456.0,101.75,3,56.0,456.0,94.7,3,56.0,450.0,102.3,3,56.0,440.0,91.60000000000001,3,56.0,442.0,98.025,3,56.0,514.0,94.7,3,56.0,490.0,93.7,3,56.0,460.0,110.95,3,56.0,500.0,94.4,3,56.0,488.0,103.125,3,56.0,504.0,93.7,3,56.0,470.0,98.45,3,56.0,488.0,93.9,3,56.0,494.0,90.08,3,56.0,504.0,76.725,10
3,55.0,500.0,76.725,3,55.0,494.0,73.78,4,55.0,460.0,72.98461538461538,5,57.0,544.0,73.25714285714285,4,55.0,456.0,74.64,5,57.0,486.0,70.04285714285714,3,55.0,452.0,76.89583333333333,5,57.0,446.0,71.1875,5,57.0,452.0,77.03333333333333,5,57.0,516.0,70.75,4,57.0,472.0,73.625,6,57.0,498.0,73.55,5,57.0,484.0,73.3,6,57.0,512.0,83.87142857142858,6,57.0,540.0,69.3,5,57.0,500.0,71.7,11
2,55.0,472.0,76.52222222222223,2,55.0,460.0,141.35,2,55.0,510.0,90.6,2,55.0,478.0,117.24285714285715,2,55.0,470.0,81.55,2,55.0,474.0,91.03333333333335,2,55.0,452.0,71.00588235294117,2,55.0,468.0,91.0375,2,55.0,484.0,94.1,2,55.0,484.0,94.6,2,55.0,444.0,94.0,2,55.0,478.0,129.73333333333332,2,55.0,496.0,105.96,2,55.0,450.0,98.44,2,55.0,474.0,94.1,2,55.0,480.0,95.2,13
2,54.0,436.0,69.6,2,54.0,464.0,81.25,2,54.0,460.0,69.2,2,54.0,456.0,66.8,2,54.0,476.0,68.8,2,54.0,436.0,70.4,2,54.0,452.0,69.5,2,54.0,386.0,69.3,2,54.0,434.0,84.0,2,54.0,468.0,84.3,2,54.0,442.0,69.75,2,54.0,440.0,69.3,2,54.0,444.0,69.26666666666667,2,54.0,446.0,69.5,2,54.0,438.0,69.7,2,54.0,496.0,69.6,12
6,54.0,488.0,119.89999999999999,7,54.0,446.0,121.46,6,57.0,516.0,116.18333333333334,7,55.0,474.0,116.125,5,56.0,470.0,120.14999999999999,7,53.0,506.0,114.3875,4,56.0,474.0,122.875,6,57.0,464.0,129.13333333333333,4,55.0,466.0,112.85,5,56.0,468.0,131.85,6,56.0,508.0,114.1,6,56.0,484.0,117.38,4,57.0,486.0,107.25,5,57.5,470.0,111.97272727272728,7,53.0,482.0,111.875,5,57.5,476.0,119.54,5
6,57.0,468.0,150.0,4,57.0,534.0,115.94444444444444,9,57.0,516.0,133.66666666666666,5,57.0,496.0,111.94000000000001,8,57.0,486.0,149.4,5,57.0,474.0,100.35714285714286,7,59.0,556.0,125.2,6,57.0,456.0,124.8125,7,58.0,500.0,136.7,4,57.0,482.0,112.775,5,57.0,470.0,127.1,7,57.0,514.0,148.1,6,56.0,494.0,147.8,4,57.0,516.0,145.9,4,57.0,522.0,146.2,6,57.0,490.0,115.975,10
3,56.0,494.0,69.7,3,58.0,468.0,70.5,3,58.0,500.0,76.725,3,56.0,472.0,70.5,3,54.0,480.0,90.1,3,56.0,478.0,70.2,3,56.0,464.0,70.4,3,56.0,470.0,79.7,3,57.0,470.0,90.93333333333334,3,57.0,504.0,73.78,3,56.0,506.0,74.2,3,57.0,438.0,91.60000000000001,3,55.0,428.0,72.8,3,54.0,446.0,69.9,3,56.0,466.0,71.0,3,54.0,426.0,69.63333333333333,15
5,55.0,494.0,107.35,5,56.0,488.0,114.0,5,59.0,466.0,120.74000000000001,4,56.0,504.0,99.70833333333333,4,57.0,494.0,91.2,5,58.0,476.0,91.3625,8,57.0,482.0,116.96666666666665,3,55.0,468.0,114.2,3,54.0,450.0,107.1,6,55.0,460.0,103.89999999999999,5,56.0,492.0,110.5,3,54.0,452.0,82.39999999999999,5,55.0,468.0,107.4,5,55.0,480.0,107.9,3,54.0,506.0,90.08,5,56.0,494.0,94.64,5
4,56.0,466.0,72.98461538461538,3,56.0,492.0,81.4,3,54.0,434.0,69.63333333333333,5,57.0,502.0,81.22,7,57.0,506.0,68.98888888888888,5,57.0,484.0,70.04285714285714,5,55.0,520.0,84.78,6,55.0,474.0,82.76666666666667,5,57.0,496.0,67.61428571428571,3,56.0,518.0,74.2,4,55.0,454.0,74.64,3,56.0,516.0,73.78,5,57.0,478.0,85.60000000000001,4,57.0,498.0,74.97333333333333,3,57.0,460.0,76.89583333333333,4,57.0,490.0,73.625,8
8,56.0,494.0,94.0,7,57.0,502.0,108.75,4,53.0,512.0,91.17,4,56.0,496.0,91.2,5,55.0,432.0,100.34444444444445,6,58.0,500.0,101.08,6,55.5,432.0,103.13333333333333,5,57.0,476.0,126.75,4,54.0,492.0,87.92500000000001,7,59.0,474.0,111.83571428571429,6,55.0,468.0,86.4090909090909,4,56.5,490.0,107.25,4,54.0,496.0,83.86,7,52.0,466.0,98.91428571428571,7,53.0,488.0,78.825,4,56.0,472.0,110.6875,7
6,54.0,452.0,101.76,5,54.0,452.0,98.63333333333333,7,55.0,460.0,99.64,4,52.0,440.0,91.39999999999999,5,56.0,436.0,100.34444444444445,4,56.0,464.0,72.98461538461538,4,52.0,478.0,90.89999999999999,6,57.0,480.0,100.4125,6,54.0,446.0,106.3,4,55.0,496.0,98.46666666666665,4,52.0,464.0,98.25,6,55.0,450.0,96.8,4,52.0,454.0,95.3,4,53.0,496.0,103.05,4,52.0,496.0,94.3,4,53.0,474.0,85.9,13
5,55.0,536.0,79.96666666666667,5,57.5,452.0,71.1875,7,52.0,468.0,68.89999999999999,5,56.0,488.0,70.04285714285714,4,54.0,468.0,81.675,4,54.0,480.0,73.625,5,54.0,486.0,70.98571428571428,4,55.0,502.0,83.86,4,53.0,436.0,77.86666666666666,6,56.5,500.0,71.2,6,53.0,548.0,83.2,8,53.0,500.0,69.6,7,52.0,466.0,98.91428571428571,7,53.0,494.0,78.825,4,54.0,536.0,76.625,7,56.0,506.0,68.98888888888888,3
3,54.0,462.0,99.4,4,57.0,480.0,91.7,5,55.0,458.0,85.96666666666665,7,57.0,462.0,115.225,5,57.0,494.0,94.64,5,57.0,470.0,90.89999999999999,5,57.0,476.0,91.3625,5,55.0,496.0,102.53333333333335,5,57.0,488.0,94.8,5,57.0,474.0,98.62,5,57.0,468.0,126.75,5,57.0,452.0,77.03333333333333,3,56.0,486.0,81.4,5,57.0,480.0,85.60000000000001,4,57.0,496.0,74.97333333333333,4,57.0,472.0,92.84285714285714,11
6,55.0,480.0,72.62857142857142,4,58.0,508.0,74.97333333333333,4,56.0,460.0,72.98461538461538,6,57.0,502.0,71.2,4,57.0,496.0,83.86,5,57.0,488.0,70.04285714285714,4,56.0,510.0,91.17,4,56.0,522.0,76.625,6,56.0,478.0,86.4090909090909,6,54.0,430.0,87.65,6,56.0,464.0,89.7,5,57.0,448.0,71.1875,7,56.0,480.0,69.3,5,56.0,536.0,79.96666666666667,6,56.0,548.0,83.2,4,56.0,492.0,69.9,11
3,54.0,464.0,85.0,3,54.0,436.0,79.175,3,54.0,440.0,84.2,3,54.0,472.0,79.7,3,54.0,454.0,82.0,3,54.0,468.0,82.37142857142858,3,54.0,482.0,75.80000000000001,3,54.0,452.0,76.35,3,54.0,440.0,82.3,3,54.0,466.0,82.3,3,54.0,450.0,81.8,3,54.0,496.0,82.8,3,54.0,500.0,84.0,3,54.0,470.0,76.05,3,54.0,498.0,82.1,3,54.0,436.0,82.6,3
5,56.0,430.0,100.34444444444445,5,55.0,452.0,107.7,3,54.0,472.0,88.43333333333334,5,55.0,450.0,102.4,4,55.0,502.0,114.7,4,56.0,464.0,109.08333333333333,3,54.0,476.0,101.85000000000001,5,55.0,464.0,94.7,4,55.0,482.0,88.7,3,54.0,480.0,82.37142857142858,4,55.0,462.0,94.55,4,55.0,472.0,107.3,5,55.0,456.0,85.96666666666665,4,55.0,502.0,99.70833333333333,5,55.0,460.0,99.86666666666667,3,55.0,438.0,94.4,4
5,54.0,456.0,94.55,6,56.0,496.0,90.8,5,55.0,476.0,72.98461538461538,6,56.0,494.0,94.64,6,56.0,490.0,68.65,6,56.0,442.0,70.75555555555555,8,56.0,504.0,68.98888888888888,8,56.0,494.0,82.3,4,56.0,456.0,82.39999999999999,5,56.0,492.0,69.9,6,56.0,484.0,70.35,6,56.0,500.0,67.61428571428571,3,53.0,478.0,76.52222222222223,5,56.0,476.0,79.54285714285713,8,54.0,492.0,72.8,3,51.0,450.0,69.26666666666667,2
5,54.0,468.0,94.55,4,54.0,486.0,101.85000000000001,4,53.0,472.0,90.1,4,53.0,482.0,110.55,5,53.0,436.0,93.34285714285714,6,57.0,432.0,100.34444444444445,6,54.0,466.0,99.86666666666667,5,54.0,500.0,111.25,4,53.0,474.0,110.5,4,53.0,482.0,110.4,4,54.0,448.0,110.10000000000001,5,55.0,502.0,114.7,5,53.0,452.0,105.43333333333334,5,58.0,466.0,109.08333333333333,4,53.0,448.0,110.2,4,53.0,480.0,109.9,1
3,56.0,480.0,117.24285714285715,3,53.0,452.0,110.05,3,55.0,474.0,110.95,3,55.0,456.0,107.2,3,56.0,480.0,103.9,3,55.0,500.0,111.1,3,55.0,486.0,121.6,3,56.0,512.0,77.37777777777778,3,55.0,478.0,129.73333333333332,3,55.0,452.0,108.2,3,55.0,464.0,108.44999999999999,3,55.0,492.0,115.5,3,55.0,496.0,108.45,3,53.0,484.0,109.3,3,55.0,500.0,130.5,3,55.0,486.0,106.95,14
4,55.0,510.0,123.94999999999999,4,53.0,484.0,122.5,3,53.0,432.0,183.81,5,53.0,496.0,111.25,7,54.0,530.0,122.9,6,50.0,468.0,118.2,6,56.0,466.0,116.67999999999999,5,57.0,486.0,122.33,8,53.0,520.0,122.65,7,53.0,498.0,115.19000000000001,7,56.0,472.0,116.26666666666667,8,55.0,464.0,116.33333333333333,4,51.0,468.0,108.375,6,55.0,496.0,144.975,6,55.0,468.0,124.63333333333333,5,57.0,454.0,119.24444444444445,7
4,55.0,456.0,101.75,5,52.0,474.0,113.3,5,55.0,468.0,118.6,4,51.0,502.0,116.85,6,57.5,470.0,120.14999999999999,8,56.0,462.0,115.225,6,57.0,500.0,109.53333333333333,5,56.0,486.0,120.225,7,57.0,514.0,116.18333333333334,6,56.0,468.0,116.67999999999999,6,56.0,476.0,119.1,7,51.0,436.0,102.92,5,55.0,486.0,108.96666666666665,5,57.5,558.0,109.0,7,56.5,518.0,124.975,6,57.5,470.0,111.97272727272728,2
4,56.0,496.0,81.4,6,56.0,486.0,100.35714285714286,13,56.0,464.0,96.45333333333333,5,56.0,478.0,109.65,4,55.0,500.0,90.08,6,57.0,482.0,85.60000000000001,5,57.0,540.0,94.0,4,56.0,468.0,102.75,5,56.0,518.0,94.4,4,57.0,518.0,85.8,6,57.0,496.0,102.8,6,57.0,442.0,78.97,5,57.0,480.0,75.36666666666666,8,56.0,522.0,83.93333333333334,4,58.0,518.0,104.10000000000001,8,57.0,488.0,89.9,0
3,54.0,432.0,98.8,3,54.0,440.0,99.7,3,54.0,474.0,98.3,3,54.0,434.0,99.0,3,56.0,458.0,87.7,3,54.0,416.0,98.8,3,54.0,464.0,98.6,3,54.0,450.0,99.7,3,54.0,436.0,99.9,3,54.0,424.0,110.78,3,54.0,434.0,84.0,3,54.0,466.0,99.1,3,54.0,440.0,109.1,3,54.0,470.0,104.45,3,54.0,460.0,98.9,3,54.0,464.0,84.3,12
3,56.0,446.0,97.8,3,56.0,502.0,156.0,3,56.0,490.0,99.6,3,56.0,482.0,100.775,3,56.0,460.0,99.9,3,57.0,488.0,103.41428571428571,3,56.0,484.0,86.55555555555556,3,56.0,470.0,85.65,3,56.0,480.0,236.14999999999998,3,54.0,478.0,98.8,3,56.0,502.0,102.18571428571428,3,56.0,516.0,97.8,3,56.0,506.0,99.0,3,56.0,478.0,83.55000000000001,3,56.0,476.0,103.9,3,56.0,490.0,98.6,10
6,57.0,512.0,109.53333333333333,6,54.0,474.0,97.0,5,56.0,520.0,91.17,5,56.0,496.0,76.89999999999999,7,57.0,520.0,83.87142857142858,4,56.0,494.0,98.66666666666667,5,56.0,488.0,94.3125,6,56.0,476.0,94.2,6,56.0,462.0,93.8375,3,56.0,492.0,110.53333333333335,5,56.0,504.0,103.78750000000001,4,56.0,458.0,147.96666666666667,3,54.0,458.0,98.44,6,56.0,486.0,111.36666666666667,7,54.0,446.0,87.65,5,56.0,484.0,93.84285714285714,4
3,56.0,492.0,103.41428571428571,3,57.0,510.0,102.18571428571428,6,56.0,508.0,111.94000000000001,4,59.0,532.0,104.7,5,56.0,526.0,107.16666666666667,5,57.0,516.0,101.47777777777779,4,57.0,494.0,102.75,5,56.0,474.0,104.55000000000001,5,56.0,458.0,97.9,4,59.0,508.0,104.10000000000001,7,56.0,504.0,105.7,6,56.0,530.0,89.0875,5,57.0,540.0,115.94444444444444,5,57.0,474.0,92.84285714285714,5,56.0,514.0,87.61999999999999,3,54.0,464.0,105.73333333333333,15
6,57.0,462.0,105.44444444444444,5,57.0,476.0,110.6875,4,57.0,486.0,114.3,7,57.0,462.0,124.8125,4,57.0,490.0,116.35,4,57.0,502.0,130.8,4,57.0,484.0,103.125,4,57.0,564.0,131.8,4,57.0,484.0,134.0,4,57.0,508.0,122.39999999999999,5,57.0,548.0,115.94444444444444,3,55.0,514.0,102.18571428571428,6,57.0,478.0,126.92,4,57.0,538.0,104.7,5,57.0,472.0,112.14285714285714,3,55.0,470.0,105.73333333333333,11
4,56.0,494.0,81.4,6,50.0,448.0,71.2,6,57.0,540.0,70.9,5,57.5,480.0,75.36666666666666,4,53.0,490.0,71.8,4,52.0,496.0,70.63333333333334,4,50.0,484.0,83.1,6,54.0,532.0,71.6,5,56.0,500.0,69.9,4,51.0,488.0,82.37142857142858,5,51.0,456.0,77.7,5,55.0,516.0,94.4,4,54.0,506.0,76.725,6,53.0,478.0,70.5,6,57.0,442.0,78.97,8,55.0,488.0,89.9,0
5,56.0,498.0,114.7,5,52.0,454.0,105.43333333333334,4,55.0,466.0,111.34,6,54.0,450.0,102.4,4,52.0,474.0,81.67142857142858,5,54.0,512.0,111.25,7,52.0,454.0,107.9,5,53.0,510.0,96.55,5,56.0,504.0,103.05,6,56.0,430.0,100.34444444444445,4,55.0,448.0,110.10000000000001,6,54.0,432.0,102.9875,5,53.0,436.0,93.34285714285714,4,54.0,480.0,101.85000000000001,4,52.0,468.0,109.9,4,54.0,486.0,110.55,2
3,56.0,504.0,63.5,3,56.0,524.0,69.525,3,56.0,444.0,71.00588235294117,3,56.0,462.0,69.5,3,56.0,456.0,69.9,3,56.0,482.0,81.7,3,57.0,468.0,81.55,3,56.0,472.0,76.52222222222223,3,56.0,498.0,82.0,3,56.0,522.0,82.6,3,56.0,462.0,69.6,3,56.0,504.0,70.67647058823529,3,56.0,500.0,70.5,3,56.0,486.0,83.55000000000001,3,56.0,492.0,69.5,3,56.0,452.0,81.9,7
3,56.0,454.0,109.1,3,56.0,488.0,106.7625,3,56.0,486.0,108.5,3,56.0,478.0,108.2,3,56.0,514.0,111.3,3,56.0,478.0,100.775,3,56.0,476.0,107.5,3,56.0,508.0,90.6,3,56.0,494.0,108.45,3,56.0,470.0,109.5,3,56.0,480.0,91.03333333333335,3,56.0,494.0,110.53333333333335,3,56.0,450.0,148.5,3,56.0,500.0,108.5,3,56.0,490.0,86.55555555555556,3,56.0,476.0,108.44999999999999,11
4,55.0,500.0,101.3875,4,56.0,458.0,102.75,4,53.0,488.0,115.3,4,55.0,456.0,154.64000000000001,5,55.0,476.0,112.15,6,58.5,470.0,105.44444444444444,5,56.0,480.0,109.65,5,59.0,470.0,110.6875,5,56.0,520.0,94.4,9,58.0,514.0,113.27499999999999,6,52.0,460.0,118.2,5,56.0,468.0,112.14285714285714,8,57.5,540.0,118.88,5,57.5,436.0,114.85000000000001,6,57.5,534.0,115.04615384615384,4,57.0,510.0,104.10000000000001,14
4,55.5,428.0,94.4,4,53.0,450.0,98.025,5,54.0,510.0,103.05,7,53.0,446.0,87.65,7,55.0,452.0,86.4090909090909,6,56.0,548.0,96.05000000000001,7,53.0,456.0,89.7,8,51.0,456.0,98.91428571428571,5,53.0,458.0,74.64,7,53.0,496.0,115.19000000000001,5,57.0,472.0,91.7,7,54.0,518.0,107.52000000000001,6,57.0,496.0,109.53333333333333,5,55.0,490.0,94.3125,4,56.0,480.0,116.35,4,57.5,520.0,115.96,15
3,56.0,474.0,91.0375,3,56.0,476.0,94.0,3,56.0,478.0,81.7,3,56.0,498.0,82.0,3,56.0,488.0,86.55555555555556,3,56.0,464.0,95.1,3,54.0,456.0,95.0,3,56.0,528.0,82.6,3,56.0,452.0,81.9,3,56.0,490.0,94.1,3,56.0,536.0,94.2,3,56.0,448.0,110.05,3,56.0,488.0,106.95,3,56.0,470.0,94.3,3,56.0,506.0,93.6,3,56.0,476.0,76.52222222222223,0
4,57.0,528.0,74.2,6,57.0,496.0,67.61428571428571,6,57.0,472.0,85.60000000000001,6,57.0,482.0,70.04285714285714,5,55.0,460.0,74.64,5,55.0,446.0,72.98461538461538,7,57.0,542.0,69.3,7,57.0,492.0,71.2,4,57.0,464.0,76.89583333333333,5,57.0,482.0,73.625,5,57.0,506.0,74.97333333333333,3,53.0,470.0,66.8,6,57.0,454.0,77.03333333333333,8,57.0,504.0,68.98888888888888,6,57.0,558.0,67.9,7,57.0,490.0,73.55,14
2,54.0,456.0,77.19999999999999,2,54.0,404.0,72.5,2,54.0,472.0,85.56,2,54.0,448.0,70.5,2,54.0,422.0,71.2,2,54.0,422.0,70.8,2,54.0,450.0,78.125,2,54.0,474.0,70.0,2,54.0,432.0,71.4,2,54.0,438.0,72.8,2,54.0,476.0,71.7,2,54.0,462.0,70.9,2,54.0,478.0,70.6,2,54.0,386.0,71.2,2,54.0,448.0,70.4,2,54.0,444.0,72.3,2
4,57.0,504.0,153.7,7,57.0,474.0,121.77499999999999,5,57.0,474.0,152.2,5,57.0,492.0,122.33,5,55.0,508.0,114.7,5,55.0,474.0,109.08333333333333,7,57.0,492.0,152.7,5,57.0,520.0,148.5,4,57.0,530.0,153.68,7,57.0,550.0,130.93333333333334,4,57.0,498.0,148.8,6,57.0,474.0,126.75,8,57.0,512.0,139.75,4,57.0,506.0,144.92000000000002,4,57.0,498.0,124.30000000000001,3,55.0,440.0,168.3,10
6,59.0,466.0,105.44444444444444,8,58.0,502.0,136.7,7,57.0,476.0,125.0,5,57.0,470.0,112.14285714285714,5,57.0,540.0,115.94444444444444,7,57.0,522.0,128.55,5,57.0,492.0,145.7,4,57.0,456.0,154.64000000000001,6,57.0,480.0,126.92,5,57.0,480.0,119.44999999999999,6,57.0,540.0,115.04615384615384,7,59.0,466.0,124.8125,5,57.0,510.0,147.1,7,57.0,552.0,147.8,5,57.0,520.0,145.9,8,57.0,480.0,123.33999999999999,3
5,56.0,484.0,109.425,5,55.0,466.0,113.3,3,56.0,494.0,110.53333333333335,5,56.0,508.0,91.17,4,56.0,484.0,101.85000000000001,4,55.0,470.0,118.10999999999999,5,56.0,496.0,108.96666666666665,5,56.0,508.0,103.78750000000001,6,55.0,488.0,107.35,3,55.0,502.0,130.5,6,55.0,458.0,128.35000000000002,5,55.0,482.0,111.225,6,56.0,496.0,107.85,7,57.0,482.0,116.26666666666667,3,54.0,480.0,118.77142857142857,3,55.0,506.0,108.45,7
4,53.0,476.0,88.43333333333334,8,52.0,470.0,101.55,7,52.0,446.0,102.92,5,55.0,478.0,94.5,4,55.5,444.0,94.4,6,54.0,498.0,94.64,6,55.0,462.0,93.8375,6,53.0,540.0,78.82222222222222,4,51.0,500.0,90.08,7,53.0,450.0,87.65,4,54.0,490.0,98.2,6,55.5,430.0,100.34444444444445,4,53.0,520.0,74.2,4,53.0,484.0,90.93333333333334,4,52.0,476.0,101.85000000000001,5,53.0,482.0,93.84285714285714,10
8,57.0,532.0,106.95,6,57.0,536.0,115.04615384615384,6,58.0,496.0,101.47999999999999,8,56.0,488.0,123.33999999999999,5,56.0,524.0,107.16666666666667,4,56.0,488.0,101.12,4,54.0,484.0,116.85,5,56.0,538.0,115.94444444444444,4,55.0,464.0,154.64000000000001,5,56.0,470.0,112.14285714285714,6,56.0,450.0,111.2,5,56.0,482.0,119.44999999999999,4,55.0,478.0,116.35,5,59.0,450.0,114.85000000000001,6,57.0,530.0,116.825,6,57.0,498.0,107.97999999999999,7
7,54.0,470.0,82.76666666666667,8,56.0,510.0,68.98888888888888,9,53.0,496.0,69.35,6,52.0,544.0,78.82222222222222,5,53.0,512.0,68.85,8,52.0,500.0,76.7,5,58.0,500.0,74.97333333333333,5,57.0,496.0,73.625,6,58.0,498.0,67.61428571428571,4,52.0,484.0,82.37142857142858,6,54.0,528.0,79.96666666666667,4,53.0,486.0,76.05,6,55.0,494.0,69.10000000000001,6,57.0,490.0,70.04285714285714,6,56.0,506.0,81.22,4,54.0,522.0,73.78,8
