Race ID,Weather Icon,Grade,Finish Position,Bracket Number,Horse ID,Weight (kg),Jockey,Final Time,Favorite,Horse Weight (kg),Trainer,Owner,Track_Distance,Age,Sex,Top3,Top 3 Probability,Final Time (sec),Speed (m/s),Avg Speed (m/s),Total_Weight,Weight_Rank,Age_Rank,Favorite_Rank,Top3_Rank,Speed (m/s)_Rank,Weight (kg)_Scale,Age_Scale,Favorite_Scale,Top 3 Probability_Scale,Avg Speed (m/s)_Scale
201006050411,0,2,6,3,2005102682,54.0,252,1:10.1,4.0,474.0,530,563,2000,5,1,0,0.0,70.1,28.530670470756064,0.0,528.0,13.0,9.0,4.0,6.0,12.0,0.9608540925266903,0.9259259259259258,0.45454545454545453,0.0,0.0
201006050411,0,2,7,5,2006110132,58.0,516,1:10.2,7.0,470.0,351,599,2000,4,2,0,0.0,70.2,28.49002849002849,22.171702356507282,528.0,13.0,2.0,7.0,6.0,7.0,1.0369487485101312,0.7317073170731707,0.813953488372093,0.0,1.4303316245897149
201006050411,0,2,8,8,2006106709,56.0,368,1:10.3,6.0,484.0,104,1713,2000,4,2,0,0.0,70.3,28.44950213371266,0.0,540.0,10.0,2.0,6.0,6.0,12.0,0.9988109393579072,0.7317073170731707,0.6923076923076924,0.0,0.0
201006050411,0,2,9,3,2002102876,56.0,412,1:10.3,15.0,504.0,583,999,2000,8,2,0,0.6,70.3,28.44950213371266,27.637968739217275,560.0,8.0,14.0,15.0,1.0,2.0,0.9988109393579072,1.5384615384615383,1.859504132231405,8.235294117647056,1.825894379150468
201006050411,0,2,10,6,2004105669,56.0,101,1:10.3,8.0,506.0,575,646,2000,6,2,0,0.5,70.3,28.44950213371266,26.188147061221166,562.0,6.0,10.0,8.0,2.0,3.0,0.9988109393579072,1.125,0.9375,6.287425149700598,1.719134847216586
201006050411,0,2,11,1,2004110019,56.0,199,1:10.4,14.0,484.0,80,1743,2000,6,2,0,0.2,70.4,28.409090909090907,25.243571681405292,540.0,10.0,10.0,14.0,4.0,4.0,0.9988109393579072,1.125,1.7213114754098362,2.0095693779904304,1.650305643505205
201006050411,0,2,12,2,2006101408,56.0,377,1:10.6,2.0,512.0,579,993,2000,4,2,0,0.0,70.6,28.328611898016998,0.0,568.0,5.0,2.0,2.0,6.0,12.0,0.9988109393579072,0.7317073170731707,0.22388059701492538,0.0,0.0
201006050411,0,2,13,2,2004102812,57.0,20,1:10.7,11.0,486.0,286,1213,2000,6,2,0,0.0,70.7,28.28854314002829,17.409157049611967,543.0,9.0,10.0,11.0,6.0,11.0,1.0178571428571428,1.125,1.3199999999999998,0.0,1.1005501330711402
201006050411,0,2,14,1,2000100965,56.0,266,1:10.8,12.0,528.0,78,1238,2000,10,2,0,0.25,70.8,28.24858757062147,24.424015639519407,584.0,1.0,16.0,12.0,3.0,5.0,0.9988109393579072,1.973684210526316,1.4516129032258063,2.599009900990099,1.5910438636428117
201006050411,0,2,15,5,2002100683,57.0,545,1:11.6,16.0,516.0,80,1407,2000,8,2,0,0.14285714285714285,71.6,27.93296089385475,22.191687674624454,573.0,3.0,14.0,16.0,5.0,6.0,1.0178571428571428,1.5384615384615383,2.0,1.3824884792626728,1.4317439707939932
201006050411,0,2,16,6,2007101579,55.0,121,1:11.9,10.0,484.0,75,1792,2000,3,2,0,0.0,71.9,27.816411682892905,0.0,539.0,12.0,1.0,10.0,6.0,12.0,0.9798099762470309,0.5421686746987951,1.1904761904761905,0.0,0.0
201006050611,0,0,1,6,2008103388,55.0,488,1:33.9,5.0,504.0,605,209,1600,2,2,1,0.0,93.9,17.03940362087327,0.0,559.0,3.0,1.0,5.0,3.0,4.0,1.0,1.0,0.5725190839694657,0.0,0.0
201006050611,0,0,2,3,2008103244,55.0,71,1:34.0,4.0,504.0,331,1604,1600,2,2,1,0.0,94.0,17.02127659574468,0.0,559.0,3.0,1.0,4.0,3.0,4.0,1.0,1.0,0.45454545454545453,0.0,0.0
201006050611,0,0,3,1,2008102819,55.0,500,1:34.0,2.0,490.0,218,545,1600,2,2,1,0.0,94.0,17.02127659574468,0.0,545.0,9.0,1.0,2.0,3.0,4.0,1.0,1.0,0.22388059701492538,0.0,0.0
201006050611,0,0,4,5,2008102652,55.0,36,1:34.1,1.0,498.0,286,1159,1600,2,2,0,1.0,94.1,17.003188097768334,16.775396085740915,553.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1111111111111111,15.0,7.541938490214354
201006050611,0,0,5,4,2008103066,55.0,30,1:34.1,3.0,508.0,163,1213,1600,2,2,0,1.0,94.1,17.003188097768334,16.682113067655237,563.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,0.3383458646616541,15.0,7.479089219330855
201006050611,0,0,6,2,2008104087,55.0,271,1:34.5,7.0,466.0,110,1493,1600,2,2,0,0.0,94.5,16.93121693121693,16.682113067655237,521.0,13.0,1.0,7.0,3.0,2.0,1.0,1.0,0.813953488372093,0.0,7.479089219330855
201006050611,0,0,7,4,2008101350,55.0,245,1:34.5,16.0,486.0,603,863,1600,2,2,0,0.0,94.5,16.93121693121693,0.0,541.0,10.0,1.0,16.0,3.0,4.0,1.0,1.0,2.0,0.0,0.0
201006050611,0,0,8,5,2008104199,55.0,95,1:34.6,8.0,492.0,256,1231,1600,2,2,0,0.0,94.6,16.913319238900634,0.0,547.0,7.0,1.0,8.0,3.0,4.0,1.0,1.0,0.9375,0.0,0.0
201006050611,0,0,9,1,2008106025,55.0,232,1:34.6,10.0,464.0,580,1083,1600,2,2,0,0.0,94.6,16.913319238900634,0.0,519.0,14.0,1.0,10.0,3.0,4.0,1.0,1.0,1.1904761904761905,0.0,0.0
201006050611,0,0,10,6,2008110094,55.0,117,1:34.6,9.0,492.0,433,1233,1600,2,2,0,0.0,94.6,16.913319238900634,0.0,547.0,7.0,1.0,9.0,3.0,4.0,1.0,1.0,1.0629921259842519,0.0,0.0
201006050611,0,0,11,8,2008103316,55.0,78,1:34.7,6.0,512.0,250,1102,1600,2,2,0,0.0,94.7,16.89545934530095,0.0,567.0,1.0,1.0,6.0,3.0,4.0,1.0,1.0,0.6923076923076924,0.0,0.0
201006050611,0,0,12,3,2008104752,55.0,133,1:34.9,15.0,496.0,77,1114,1600,2,2,0,0.0,94.9,16.859852476290833,0.0,551.0,6.0,1.0,15.0,3.0,4.0,1.0,1.0,1.859504132231405,0.0,0.0
201006050611,0,0,13,8,2008101676,55.0,412,1:35.1,12.0,470.0,45,1598,1600,2,2,0,0.0,95.1,16.824395373291274,0.0,525.0,11.0,1.0,12.0,3.0,4.0,1.0,1.0,1.4516129032258063,0.0,0.0
201006050611,0,0,14,7,2008101267,55.0,252,1:35.3,13.0,460.0,300,138,1600,2,2,0,0.0,95.3,16.7890870933893,0.0,515.0,15.0,1.0,13.0,3.0,4.0,1.0,1.0,1.5853658536585367,0.0,0.0
201006050611,0,0,15,7,2008106220,55.0,172,1:35.7,11.0,470.0,298,191,1600,2,2,0,0.0,95.7,16.718913270637408,0.0,525.0,11.0,1.0,11.0,3.0,4.0,1.0,1.0,1.3199999999999998,0.0,0.0
201006050611,0,0,16,2,2008104610,55.0,360,1:36.3,14.0,460.0,300,73,1600,2,2,0,0.0,96.3,16.614745586708203,0.0,515.0,15.0,1.0,14.0,3.0,4.0,1.0,1.0,1.7213114754098362,0.0,0.0
201006050810,0,0,1,1,2007102923,55.0,488,2:32.6,2.0,512.0,218,1735,2500,3,2,1,0.0,152.6,16.382699868938403,0.0,567.0,2.0,1.0,2.0,5.0,7.0,0.9846547314578006,0.7241379310344827,0.23728813559322035,0.0,0.0
201006050810,0,0,2,4,2006103319,55.0,36,2:32.6,1.0,464.0,77,1309,2500,4,1,1,1.0,152.6,16.382699868938403,16.61278562151606,519.0,13.0,7.0,1.0,1.0,4.0,0.9846547314578006,0.9824561403508772,0.11764705882352941,9.333333333333334,2.804620222644967
201006050810,0,0,3,6,2007103265,55.0,40,2:32.6,14.0,524.0,552,1604,2500,3,2,1,0.0,152.6,16.382699868938403,16.74418604651163,579.0,1.0,1.0,14.0,5.0,1.0,0.9846547314578006,0.7241379310344827,1.849056603773585,0.0,2.83128989835094
201006050810,0,0,4,7,2007102705,55.0,172,2:32.7,3.0,510.0,160,297,2500,3,2,0,0.0,152.7,16.371971185330715,0.0,565.0,3.0,1.0,3.0,5.0,7.0,0.9846547314578006,0.7241379310344827,0.358974358974359,0.0,0.0
201006050810,0,0,5,2,2006103169,57.0,199,2:32.9,7.0,490.0,552,1423,2500,4,2,0,0.0,152.9,16.350555918901243,0.0,547.0,7.0,7.0,7.0,5.0,7.0,1.023076923076923,0.9824561403508772,0.8672566371681416,0.0,0.0
201006050810,0,0,6,3,2007103143,55.0,30,2:33.0,6.0,492.0,218,1309,2500,3,2,0,0.0,153.0,16.33986928104575,0.0,547.0,7.0,1.0,6.0,5.0,7.0,0.9846547314578006,0.7241379310344827,0.736842105263158,0.0,0.0
201006050810,0,0,7,5,2007102951,55.0,135,2:33.0,5.0,488.0,62,1574,2500,3,2,0,0.0,153.0,16.33986928104575,0.0,543.0,9.0,1.0,5.0,5.0,7.0,0.9846547314578006,0.7241379310344827,0.6086956521739131,0.0,0.0
201006050810,0,0,8,1,2003107368,57.0,95,2:33.4,12.0,494.0,261,1541,2500,7,2,0,0.0,153.4,16.297262059973924,16.492716339152278,551.0,5.0,15.0,12.0,5.0,5.0,1.023076923076923,1.8148148148148149,1.5555555555555556,0.0,2.7803241640688663
201006050810,0,0,9,5,2007105709,55.0,71,2:33.6,10.0,482.0,187,106,2500,3,2,0,0.0,153.6,16.276041666666668,0.0,537.0,11.0,1.0,10.0,5.0,7.0,0.9846547314578006,0.7241379310344827,1.2727272727272727,0.0,0.0
201006050810,0,0,10,2,2006103168,57.0,513,2:33.6,13.0,484.0,552,545,2500,4,2,0,0.5,153.6,16.276041666666668,16.285361733345646,541.0,10.0,7.0,13.0,2.0,6.0,1.023076923076923,0.9824561403508772,1.7009345794392523,3.5,2.7385309054920386
201006050810,0,0,11,7,2005102548,57.0,320,2:33.7,8.0,492.0,91,24,2500,5,2,0,0.0,153.7,16.265452179570595,0.0,549.0,6.0,12.0,8.0,5.0,7.0,1.023076923076923,1.25,1.0,0.0,0.0
201006050810,0,0,12,4,2005106472,55.0,252,2:33.8,9.0,508.0,172,1751,2500,5,1,0,0.0,153.8,16.25487646293888,0.0,563.0,4.0,12.0,9.0,5.0,7.0,0.9846547314578006,1.25,1.135135135135135,0.0,0.0
201006050810,0,0,13,6,2004102753,57.0,184,2:33.8,4.0,434.0,552,1309,2500,6,2,0,0.5,153.8,16.25487646293888,16.68212739641311,491.0,15.0,14.0,4.0,2.0,3.0,1.023076923076923,1.5272727272727273,0.48275862068965514,3.5,2.81868362881019
201006050810,0,0,14,8,2006102929,55.0,124,2:34.0,11.0,478.0,276,1510,2500,4,1,0,0.0,154.0,16.233766233766232,0.0,533.0,12.0,7.0,11.0,5.0,7.0,0.9846547314578006,0.9824561403508772,1.4128440366972477,0.0,0.0
201006050810,0,0,15,8,2006102243,57.0,500,2:34.0,15.0,456.0,403,1474,2500,4,2,0,0.5,154.0,16.233766233766232,16.72270029663218,513.0,14.0,7.0,15.0,2.0,2.0,1.023076923076923,0.9824561403508772,2.0,3.5,2.8269232573060936
201008010111,0,2,1,4,2004110096,57.0,513,1:34.1,5.0,480.0,507,211,1600,6,2,1,0.0,94.1,17.003188097768334,16.67621778287018,537.0,10.0,6.0,5.0,8.0,11.0,1.0363636363636364,1.0120481927710843,0.6086956521739131,0.0,0.985896550488683
201008010111,0,2,2,3,2005105204,57.0,550,1:34.2,1.0,466.0,306,1529,1600,5,2,1,0.0,94.2,16.985138004246284,16.838166510757716,523.0,15.0,3.0,1.0,8.0,9.0,1.0363636363636364,0.8333333333333334,0.11764705882352941,0.0,0.9961521991355851
201008010111,0,2,3,4,2004103345,53.0,178,1:34.2,13.0,476.0,481,1474,1600,6,1,1,0.2,94.2,16.985138004246284,16.57045061998096,529.0,13.0,6.0,13.0,6.0,13.0,0.958656330749354,1.0120481927710843,1.7009345794392523,1.0391752577319588,0.979206253315141
201008010111,0,2,4,5,2004100739,53.0,124,1:34.2,9.0,540.0,558,748,1600,6,2,0,0.0,94.2,16.985138004246284,16.877637130801688,593.0,1.0,6.0,9.0,8.0,6.0,0.958656330749354,1.0120481927710843,1.135135135135135,0.0,0.9986538637981153
201008010111,0,2,5,6,2005105514,57.0,347,1:34.3,2.0,518.0,179,1493,1600,5,2,0,0.5,94.3,16.96712619300106,16.876552137500987,575.0,2.0,3.0,2.0,2.0,7.0,1.0363636363636364,0.8333333333333334,0.23728813559322035,2.9234338747099766,0.9985850853054918
201008010111,0,2,6,3,2003100626,53.0,171,1:34.4,11.0,478.0,59,245,1600,7,1,0,0.0,94.4,16.94915254237288,17.016287595707166,531.0,12.0,11.0,11.0,8.0,5.0,0.958656330749354,1.1951219512195124,1.4128440366972477,0.0,1.007448208598693
201008010111,0,2,7,1,2003105450,56.0,78,1:34.4,12.0,476.0,62,1541,1600,7,2,0,0.0,94.4,16.94915254237288,17.557830381340146,532.0,11.0,11.0,12.0,8.0,2.0,1.0168612191958495,1.1951219512195124,1.5555555555555556,0.0,1.0418963060669115
201008010111,0,2,8,5,2006106190,55.0,220,1:34.5,10.0,500.0,255,948,1600,4,2,0,0.0,94.5,16.93121693121693,16.666666666666668,555.0,6.0,1.0,10.0,8.0,12.0,0.9974093264248705,0.6588235294117647,1.2727272727272727,0.0,0.9852921495969204
201008010111,0,2,9,2,2002107509,52.0,535,1:34.6,15.0,492.0,419,634,1600,8,1,0,0.0,94.6,16.913319238900634,16.53968538824792,544.0,8.0,15.0,15.0,8.0,14.0,0.9393548387096775,1.382716049382716,2.0,0.0,0.9772613213154797
201008010111,0,2,10,8,2003102873,57.0,352,1:34.7,7.0,494.0,10,561,1600,7,2,0,0.1111111111111111,94.7,16.89545934530095,16.857050215099363,551.0,7.0,11.0,7.0,7.0,8.0,1.0363636363636364,1.1951219512195124,0.8672566371681416,0.5588822355289421,0.9973489522082654
201008010111,0,2,11,2,2004103160,54.0,174,1:34.7,6.0,488.0,163,366,1600,6,1,0,0.0,94.7,16.89545934530095,16.508526068674737,542.0,9.0,6.0,6.0,8.0,15.0,0.9780077619663647,1.0120481927710843,0.736842105263158,0.0,0.9752919904176497
201008010111,0,2,12,7,2003100496,57.0,20,1:34.9,8.0,500.0,159,1448,1600,7,2,0,0.25,94.9,16.859852476290833,16.791705630342634,557.0,5.0,11.0,8.0,5.0,10.0,1.0363636363636364,1.1951219512195124,1.0,1.3235294117647058,0.9932085578876462
201008010111,0,2,13,1,2006100130,53.0,184,1:34.9,4.0,474.0,199,1037,1600,4,2,0,0.5,94.9,16.859852476290833,17.0303786970718,527.0,14.0,1.0,4.0,2.0,4.0,0.958656330749354,0.6588235294117647,0.48275862068965514,2.9234338747099766,1.0083425586762156
201008010111,0,2,14,7,2005105446,56.0,360,1:35.0,3.0,502.0,605,812,1600,5,2,0,1.0,95.0,16.842105263157894,17.094017094017094,558.0,4.0,3.0,3.0,1.0,3.0,1.0168612191958495,0.8333333333333334,0.358974358974359,7.390029325513197,1.0123829610956567
201008010111,0,2,15,8,2004104139,57.0,468,1:36.5,14.0,518.0,286,1493,1600,6,2,0,0.3333333333333333,96.5,16.580310880829014,17.58188816835038,575.0,2.0,6.0,14.0,4.0,1.0,1.0363636363636364,1.0120481927710843,1.849056603773585,1.822125813449024,1.0434303159856309
201008020411,0,2,1,6,2004103135,55.5,320,1:08.1,3.0,484.0,293,1213,1200,6,1,1,0.5,68.1,17.62114537444934,17.699115044247787,539.5,13.0,6.0,3.0,2.0,3.0,1.0012026458208059,1.0227272727272727,0.3383458646616541,1.9412489728841413,1.0571186160213755
201008020411,0,2,2,2,2005101404,56.0,359,1:08.4,4.0,490.0,387,1479,1200,5,2,1,0.0,68.4,17.543859649122805,16.620498614958446,546.0,11.0,5.0,4.0,12.0,15.0,1.0108303249097472,0.8426966292134831,0.45454545454545453,0.0,0.9884506282815981
201008020411,0,2,3,1,2002110074,54.0,488,1:08.5,6.0,540.0,548,1323,1200,8,2,1,0.2857142857142857,68.5,17.51824817518248,17.713290244876017,594.0,2.0,15.0,6.0,8.0,2.0,0.9723889555822329,1.3953488372093024,0.6923076923076924,1.050992604126119,1.0580249791986631
201008020411,0,2,4,4,2004100212,56.0,360,1:08.6,9.0,512.0,300,754,1200,6,2,0,0.0,68.6,17.49271137026239,17.02127659574468,568.0,6.0,6.0,9.0,12.0,10.0,1.0108303249097472,1.0227272727272727,1.0629921259842519,0.0,1.0138966884357028
201008020411,0,2,5,3,2006109274,55.0,500,1:08.8,7.0,504.0,298,1221,1200,4,2,0,0.0,68.8,17.441860465116278,0.0,559.0,7.0,1.0,7.0,12.0,16.0,0.9915865384615384,0.6666666666666666,0.813953488372093,0.0,0.0
201008020411,0,2,6,3,2003102587,57.5,117,1:08.9,5.0,536.0,110,1213,1200,7,2,0,0.1111111111111111,68.9,17.41654571843251,17.39251488435444,593.5,3.0,12.0,5.0,10.0,5.0,1.0397830018083183,1.206896551724138,0.5725190839694657,0.39193729003359457,1.0375395924967983
201008020411,0,2,7,5,2004110044,55.0,78,1:08.9,16.0,516.0,159,138,1200,6,2,0,0.3333333333333333,68.9,17.41654571843251,17.30020176533522,571.0,5.0,6.0,16.0,6.0,6.0,0.9915865384615384,1.0227272727272727,2.0,1.2406459235919653,1.0316539647456116
201008020411,0,2,8,8,2006103963,57.0,184,1:08.9,1.0,500.0,286,1574,1200,4,2,0,0.0,68.9,17.41654571843251,16.701461377870565,557.0,8.0,1.0,1.0,12.0,14.0,1.0301204819277108,0.6666666666666666,0.1111111111111111,0.0,0.993584568481382
201008020411,0,2,9,2,2002104962,57.0,516,1:08.9,12.0,548.0,172,1570,1200,8,2,0,0.2,68.9,17.41654571843251,17.252261160280252,605.0,1.0,15.0,12.0,9.0,8.0,1.0301204819277108,1.3953488372093024,1.4516129032258063,0.7205489897064432,1.0285991090345985
201008020411,0,2,10,8,2003102873,57.0,352,1:09.0,11.0,498.0,10,561,1200,7,2,0,0.1,69.0,17.391304347826086,16.860891128119523,555.0,9.0,12.0,11.0,11.0,13.0,1.0301204819277108,1.206896551724138,1.3199999999999998,0.3518242740134029,1.003703833653311
201008020411,0,2,11,1,2006103499,55.0,513,1:09.0,8.0,434.0,605,838,1200,4,1,0,0.5,69.0,17.391304347826086,17.394754963988653,489.0,16.0,1.0,8.0,2.0,4.0,0.9915865384615384,0.6666666666666666,0.9375,1.9412489728841413,1.0376824674508847
201008020411,0,2,12,7,2004102874,56.0,216,1:09.3,13.0,528.0,91,1309,1200,6,2,0,0.5,69.3,17.316017316017316,28.551165890221682,584.0,4.0,6.0,13.0,2.0,1.0,1.0108303249097472,1.0227272727272727,1.5853658536585367,1.9412489728841413,1.782295746921016
201008020411,0,2,13,4,2004104528,55.0,136,1:09.3,15.0,458.0,10,1130,1200,6,2,0,0.3333333333333333,69.3,17.316017316017316,17.267404634485548,513.0,14.0,6.0,15.0,6.0,7.0,0.9915865384615384,1.0227272727272727,1.859504132231405,1.2406459235919653,1.0295639507932461
201008020411,0,2,14,5,2004100495,52.0,261,1:09.3,14.0,488.0,318,758,1200,6,1,0,0.0,69.3,17.316017316017316,17.24137931034483,540.0,12.0,6.0,14.0,12.0,9.0,0.9341317365269461,1.0227272727272727,1.7213114754098362,0.0,1.0279058614317933
201008020411,0,2,15,7,2006103602,54.0,550,1:09.4,2.0,444.0,530,765,1200,4,1,0,1.0,69.4,17.291066282420747,16.908212560386474,498.0,15.0,1.0,2.0,1.0,12.0,0.9723889555822329,0.6666666666666666,0.22388059701492538,4.459650778669184,1.0067098667210164
201008020411,0,2,16,6,2003110095,55.0,499,1:09.4,10.0,494.0,62,1760,1200,7,2,0,0.5,69.4,17.291066282420747,16.916537594277678,549.0,10.0,12.0,10.0,2.0,11.0,0.9915865384615384,1.206896551724138,1.1904761904761905,1.9412489728841413,1.0072388205945741
201008010311,0,2,1,2,2007101163,56.0,184,1:34.3,4.0,442.0,97,620,1600,3,2,1,0.0,94.3,16.96712619300106,16.78999295278365,498.0,15.0,1.0,4.0,3.0,4.0,1.0047846889952152,1.0,0.45454545454545453,0.0,2.9961674787286836
201008010311,0,2,2,4,2007105128,56.0,347,1:34.8,9.0,458.0,558,49,1600,3,2,1,0.0,94.8,16.877637130801688,0.0,514.0,9.0,1.0,9.0,3.0,7.0,1.0047846889952152,1.0,1.0629921259842519,0.0,0.0
201008010311,0,2,3,1,2007101137,56.0,360,1:35.0,10.0,450.0,276,723,1600,3,2,1,0.0,95.0,16.842105263157894,0.0,506.0,11.0,1.0,10.0,3.0,7.0,1.0047846889952152,1.0,1.1904761904761905,0.0,0.0
201008010311,0,2,4,2,2007102161,56.0,192,1:35.0,13.0,452.0,93,824,1600,3,2,0,0.0,95.0,16.842105263157894,0.0,508.0,10.0,1.0,13.0,3.0,7.0,1.0047846889952152,1.0,1.5853658536585367,0.0,0.0
201008010311,0,2,5,7,2007102058,56.0,359,1:35.1,6.0,432.0,347,868,1600,3,2,0,0.0,95.1,16.824395373291274,0.0,488.0,16.0,1.0,6.0,3.0,7.0,1.0047846889952152,1.0,0.6923076923076924,0.0,0.0
201008010311,0,2,6,5,2007102028,56.0,352,1:35.1,14.0,450.0,225,1444,1600,3,2,0,0.0,95.1,16.824395373291274,16.7780163787032,506.0,11.0,1.0,14.0,3.0,5.0,1.0047846889952152,1.0,1.7213114754098362,0.0,2.9936037322912235
201008010311,0,2,7,8,2007100575,56.0,172,1:35.2,5.0,470.0,403,138,1600,3,2,0,0.0,95.2,16.80672268907563,16.86874480354626,526.0,5.0,1.0,5.0,3.0,3.0,1.0047846889952152,1.0,0.5725190839694657,0.0,3.013043582284345
201008010311,0,2,8,6,2007104998,56.0,519,1:35.3,16.0,496.0,328,1233,1600,3,2,0,0.0,95.3,16.7890870933893,0.0,552.0,1.0,1.0,16.0,3.0,7.0,1.0047846889952152,1.0,2.0,0.0,0.0
201008010311,0,2,9,4,2007105477,56.0,105,1:35.3,8.0,444.0,387,1533,1600,3,2,0,1.0,95.3,16.7890870933893,16.954379157759853,500.0,13.0,1.0,8.0,1.0,2.0,1.0047846889952152,1.0,0.9375,45.000000000000014,3.0314305281035656
201008010311,0,2,10,5,2007100828,56.0,199,1:35.4,2.0,460.0,605,264,1600,3,2,0,0.3333333333333333,95.4,16.771488469601675,17.062765659827207,516.0,7.0,1.0,2.0,2.0,1.0,1.0047846889952152,1.0,0.22388059701492538,5.0,3.054756583774922
201008010311,0,2,11,1,2007105557,56.0,124,1:35.5,1.0,464.0,530,1735,1600,3,2,0,0.0,95.5,16.75392670157068,0.0,520.0,6.0,1.0,1.0,3.0,7.0,1.0047846889952152,1.0,0.1111111111111111,0.0,0.0
201008010311,0,2,12,7,2007104694,54.0,178,1:35.5,7.0,476.0,481,1270,1600,3,0,0,0.0,95.5,16.75392670157068,0.0,530.0,3.0,1.0,7.0,3.0,7.0,0.9665871121718377,1.0,0.813953488372093,0.0,0.0
201008010311,0,2,13,3,2007101798,56.0,550,1:35.5,3.0,484.0,540,1751,1600,3,2,0,0.0,95.5,16.75392670157068,0.0,540.0,2.0,1.0,3.0,3.0,7.0,1.0047846889952152,1.0,0.3383458646616541,0.0,0.0
201008010311,0,2,14,3,2007103958,56.0,78,1:35.8,12.0,474.0,330,1201,1600,3,2,0,0.0,95.8,16.701461377870565,0.0,530.0,3.0,1.0,12.0,3.0,7.0,1.0047846889952152,1.0,1.4516129032258063,0.0,0.0
201008010311,0,2,15,6,2007104369,54.0,513,1:36.0,11.0,446.0,481,1493,1600,3,0,0,0.0,96.0,16.666666666666668,16.39344262295082,500.0,13.0,1.0,11.0,3.0,6.0,0.9665871121718377,1.0,1.3199999999999998,0.0,2.9116671035190045
201008010311,0,2,16,8,2007105646,56.0,468,1:36.1,15.0,460.0,419,692,1600,3,2,0,0.0,96.1,16.64932362122789,0.0,516.0,7.0,1.0,15.0,3.0,7.0,1.0047846889952152,1.0,1.859504132231405,0.0,0.0
201008040210,2,1,1,1,2006106156,57.0,134,1:55.4,3.0,486.0,298,1621,2000,4,2,1,1.0,115.4,17.33102253032929,20.94240837696335,543.0,12.0,1.0,3.0,1.0,1.0,1.0,0.7671232876712328,0.358974358974359,7.2235872235872245,2.064752492077344
201008040210,2,1,2,3,2006104736,57.0,359,1:55.4,1.0,508.0,530,720,2000,4,2,1,0.0,115.4,17.33102253032929,16.369047619047617,565.0,7.0,1.0,1.0,6.0,9.0,1.0,0.7671232876712328,0.11764705882352941,0.0,1.5635005307362217
201008040210,2,1,3,8,2005100630,57.0,360,1:56.0,10.0,494.0,605,6,2000,5,2,1,0.0,116.0,17.24137931034483,0.0,551.0,11.0,7.0,10.0,6.0,10.0,1.0,0.9722222222222221,1.2727272727272727,0.0,0.0
201008040210,2,1,4,3,2004103984,58.0,352,1:56.1,5.0,518.0,126,1155,2000,6,2,0,0.5714285714285714,116.1,17.22652885443583,17.421184857968004,576.0,4.0,11.0,5.0,3.0,5.0,1.0188205771643664,1.1830985915492958,0.6086956521739131,3.3802816901408455,1.6760270751368957
201008040210,2,1,5,2,2003103746,57.0,545,1:56.2,8.0,558.0,90,1705,2000,7,2,0,0.2,116.2,17.21170395869191,19.627959056905514,615.0,1.0,14.0,8.0,5.0,2.0,1.0,1.4,1.0,1.022608695652174,1.9174094697990738
201008040210,2,1,6,2,2006101977,57.0,560,1:56.3,9.0,510.0,596,1182,2000,4,2,0,0.0,116.3,17.196904557179707,0.0,567.0,6.0,1.0,9.0,6.0,10.0,1.0,0.7671232876712328,1.135135135135135,0.0,0.0
201008040210,2,1,7,4,2005105102,57.0,117,1:56.3,12.0,524.0,124,1448,2000,5,2,0,0.0,116.3,17.196904557179707,0.0,581.0,3.0,7.0,12.0,6.0,10.0,1.0,0.9722222222222221,1.5555555555555556,0.0,0.0
201008040210,2,1,8,5,2006101225,58.0,40,1:56.4,2.0,484.0,187,1315,2000,4,2,0,0.0,116.4,17.18213058419244,0.0,542.0,13.0,1.0,2.0,6.0,10.0,1.0188205771643664,0.7671232876712328,0.23728813559322035,0.0,0.0
201008040210,2,1,9,4,2006110090,55.0,347,1:56.4,6.0,514.0,403,720,2000,4,1,0,0.0,116.4,17.18213058419244,16.766467065868262,569.0,5.0,1.0,6.0,6.0,6.0,0.9624999999999999,0.7671232876712328,0.736842105263158,0.0,1.605814341126592
201008040210,2,1,10,7,2004100662,57.0,171,1:57.1,11.0,478.0,198,1250,2000,6,2,0,0.0,117.1,17.079419299743808,16.486092412944235,535.0,14.0,11.0,11.0,6.0,8.0,1.0,1.1830985915492958,1.4128440366972477,0.0,1.5759385983388507
201008040210,2,1,11,5,2006106140,57.0,142,1:57.2,4.0,506.0,126,209,2000,4,2,0,0.5,117.2,17.064846416382252,19.103905990250922,563.0,8.0,1.0,4.0,4.0,4.0,1.0,0.7671232876712328,0.48275862068965514,2.87109375,1.8594166582006046
201008040210,2,1,12,1,2005102603,57.0,468,1:57.2,14.0,466.0,552,545,2000,5,2,0,0.0,117.2,17.064846416382252,0.0,523.0,15.0,7.0,14.0,6.0,10.0,1.0,0.9722222222222221,1.849056603773585,0.0,0.0
201008040210,2,1,13,8,2005102373,57.0,220,1:57.6,7.0,500.0,59,1213,2000,5,2,0,0.0,117.6,17.006802721088437,0.0,557.0,10.0,7.0,7.0,6.0,10.0,1.0,0.9722222222222221,0.8672566371681416,0.0,0.0
201008040210,2,1,14,7,2004103277,57.0,399,1:57.8,13.0,530.0,113,1701,2000,6,2,0,0.6666666666666666,117.8,16.977928692699493,16.738529478639396,587.0,2.0,11.0,13.0,2.0,7.0,1.0,1.1830985915492958,1.7009345794392523,4.109014675052411,1.6028322694860995
