Race ID,Race Type,Weather,Grade,Finish Position,Horse ID,Age/Sex,Final Time,Odds,Horse Weight
200605030412,2500,Weather01,G2,14,2000105531,6H,2:35.7,57.6,468
200605030412,2500,Weather01,G2,15,2001103208,5M,2:35.8,42.2,520
200605030412,2500,Weather01,G2,16,1999101569,7H,2:36.0,101.7,504
200605030412,2500,Weather01,G2,17,2000110053,6H,2:36.2,40.8,464
200605030611,1600,Weather01,G1,1,1999190016,7G,1:32.6,6.4,538
200605030611,1600,Weather01,G1,2,1999110191,7H,1:33.0,24.5,492
200605030611,1600,Weather01,G1,3,2000190012,6G,1:33.0,21.6,472
200605030611,1600,Weather01,G1,4,2001103114,5H,1:33.1,5.8,534
200605030611,1600,Weather01,G1,5,2001103133,5M,1:33.3,7.3,466
200605030611,1600,Weather01,G1,6,2001103178,5H,1:33.4,28.2,462
200605030611,1600,Weather01,G1,7,2002110074,4H,1:33.4,56.8,526
200605030611,1600,Weather01,G1,8,2001102129,5H,1:33.6,41.4,462
200605030611,1600,Weather01,G1,9,1999106851,7H,1:33.6,7.4,474
200605030611,1600,Weather01,G1,10,2000101550,6H,1:33.8,5.7,472
200605030611,1600,Weather01,G1,11,2001103435,5H,1:33.8,8.5,466
200605030611,1600,Weather01,G1,12,2002110231,4H,1:33.9,169.1,440
200605030611,1600,Weather01,G1,13,2001103018,5H,1:34.0,9.7,486
200605030611,1600,Weather01,G1,14,2001100650,5H,1:34.2,53.5,490
200605030611,1600,Weather01,G1,15,1999190021,7G,1:34.2,84.6,518
200605030611,1600,Weather01,G1,16,2000100129,6H,1:34.4,87.4,498
200605030611,1600,Weather01,G1,17,1999105945,7H,1:35.4,22.9,474
200605030611,1600,Weather01,G1,18,1999106738,7H,1:35.5,132.5,488
200605030211,2400,Weather01,G1,1,2003107045,3F,2:26.2,6.7,484
200605030211,2400,Weather01,G1,2,2003103043,3F,2:26.3,12.6,494
200605030211,2400,Weather01,G1,3,2003102338,3F,2:26.4,18.2,488
200605030211,2400,Weather01,G1,4,2003102837,3F,2:26.6,3.0,444
200605030211,2400,Weather01,G1,5,2003103175,3F,2:26.8,13.8,462
200605030211,2400,Weather01,G1,6,2003101040,3F,2:26.9,3.8,422
200605030211,2400,Weather01,G1,7,2003102823,3F,2:26.9,46.2,460
200605030211,2400,Weather01,G1,8,2003102746,3F,2:27.1,277.2,466
200605030211,2400,Weather01,G1,9,2003102993,3F,2:27.1,21.1,450
200605030211,2400,Weather01,G1,10,2003102657,3F,2:27.5,52.9,474
200605030211,2400,Weather01,G1,11,2003101046,3F,2:27.5,37.8,484
200605030211,2400,Weather01,G1,12,2003102673,3F,2:28.4,69.9,406
200605030211,2400,Weather01,G1,13,2003104871,3F,2:29.1,33.6,450
200605030211,2400,Weather01,G1,14,2003102567,3F,2:29.9,81.3,456
200605030211,2400,Weather01,G1,15,2003102024,3F,2:30.1,168.8,438
200605030211,2400,Weather01,G1,16,2003105107,3F,2:30.3,46.4,472
200605030211,2400,Weather01,G1,17,2003100621,3F,2:33.9,89.4,492
200605030211,2400,Weather01,G1,DNF,2003102486,3F,,11.3,454
200605030709,3300,Weather02,JG2,1,2000100231,6H,3:40.5,1.8,512
200605030709,3300,Weather02,JG2,2,2000101275,6G,3:40.9,3.5,464
200605030709,3300,Weather02,JG2,3,1999100870,7H,3:41.2,6.4,436
200605030709,3300,Weather02,JG2,4,2001100522,5H,3:41.3,15.9,476
200605030709,3300,Weather02,JG2,5,2002107501,4H,3:41.3,14.2,482
200605030709,3300,Weather02,JG2,6,1999102575,7H,3:42.6,150.5,440
200605030709,3300,Weather02,JG2,7,2002102796,4H,3:42.9,81.3,478
200605030709,3300,Weather02,JG2,8,1999110208,7H,3:43.3,77.7,490
200605030709,3300,Weather02,JG2,9,2001105119,5H,3:43.4,172.3,464
200605030709,3300,Weather02,JG2,10,1998105457,8G,3:44.5,208.3,468
200605030709,3300,Weather02,JG2,11,1998100080,8H,3:45.2,47.5,480
200605030709,3300,Weather02,JG2,12,1998109469,8H,3:45.2,102.6,466
200605030709,3300,Weather02,JG2,13,2001101508,5H,3:46.9,25.9,508
200605030709,3300,Weather02,JG2,14,1998102734,8H,3:48.0,153.4,478
200605030811,1800,Weather03,G3,1,2002102310,4H,1:49.2,19.8,500
200605030811,1800,Weather03,G3,2,2000101646,6H,1:49.3,11.9,476
200605030811,1800,Weather03,G3,3,2002105973,4H,1:49.4,1.6,506
200605030811,1800,Weather03,G3,4,2002100600,4M,1:49.5,27.2,422
200605030811,1800,Weather03,G3,5,2001102687,5H,1:49.7,33.0,476
200605030811,1800,Weather03,G3,6,2001110036,5H,1:50.0,149.2,492
200605030811,1800,Weather03,G3,7,2000101462,6H,1:50.0,136.1,472
200605030811,1800,Weather03,G3,8,1998106117,8H,1:50.6,16.9,500
200605030811,1800,Weather03,G3,9,2002100897,4H,1:50.6,19.2,506
200605030811,1800,Weather03,G3,10,2000101377,6H,1:50.7,54.9,474
200605030811,1800,Weather03,G3,11,2000101518,6H,1:50.7,10.9,472
200605030811,1800,Weather03,G3,12,1998102920,8H,1:51.0,34.2,470
200605030811,1800,Weather03,G3,13,2000101497,6H,1:51.1,128.7,490
200605030811,1800,Weather03,G3,14,2002100900,4H,1:51.8,24.1,506
200605030811,1800,Weather03,G3,15,1999106772,7H,1:51.9,26.9,488
200605030811,1800,Weather03,G3,16,2002105027,4H,1:52.0,15.7,504
200605030811,1800,Weather03,G3,17,1997105482,9G,1:52.0,303.5,464
200605030811,1800,Weather03,G3,18,2000101344,6H,1:53.9,54.8,482
200605040711,,Weather01,G3,1,2001110014,5H,1:35.3,8.7,470
200605040711,,Weather01,G3,2,2002106896,4H,1:35.4,13.5,466
200605040711,,Weather01,G3,3,2002101312,4H,1:35.6,14.9,490
200605040711,,Weather01,G3,4,2002100078,4H,1:35.6,14.5,482
200605040711,,Weather01,G3,5,2003102955,3C,1:35.7,1.9,492
200605040711,,Weather01,G3,6,2001110059,5H,1:36.0,8.9,506
200605040711,,Weather01,G3,7,2002106410,4H,1:36.0,76.8,502
200605040711,,Weather01,G3,8,1999104643,7H,1:36.2,43.1,562
200605040711,,Weather01,G3,9,2001103660,5H,1:36.3,12.4,486
200605040711,,Weather01,G3,10,2001100473,5H,1:36.6,80.1,478
200605040711,,Weather01,G3,11,2000105295,6H,1:36.7,63.2,476
200605040711,,Weather01,G3,12,2000101588,6H,1:36.8,13.0,476
200605040711,,Weather01,G3,13,1998103689,8H,1:36.9,148.4,520
200605040711,,Weather01,G3,14,2000101634,6H,1:37.2,55.1,514
200605040711,,Weather01,G3,15,2003104859,3C,1:37.4,46.4,492
200605040711,,Weather01,G3,16,1999101279,7H,1:37.4,204.8,532
200605040211,1800,Weather01,G2,1,2001103114,5H,1:45.5,6.4,526
200605040211,1800,Weather01,G2,2,2001103133,5M,1:45.5,5.5,488
200605040211,1800,Weather01,G2,3,1999106738,7H,1:45.7,16.7,494
200605040211,1800,Weather01,G2,4,2003102542,3C,1:45.7,13.4,510
200605040211,1800,Weather01,G2,5,2001103435,5H,1:45.7,7.8,456
200605040211,1800,Weather01,G2,6,1999106851,7H,1:45.7,16.0,468
200605040211,1800,Weather01,G2,7,2001102129,5H,1:45.8,27.1,464
200605040211,1800,Weather01,G2,8,2002103901,4H,1:45.8,18.5,532
200605040211,1800,Weather01,G2,9,2003104910,3C,1:45.9,36.8,466
200605040211,1800,Weather01,G2,10,1998106117,8H,1:46.0,110.2,504
200605040211,1800,Weather01,G2,11,1997103337,9H,1:46.2,109.6,468
200605040211,1800,Weather01,G2,12,2001103018,5H,1:46.3,15.4,492
200605040211,1800,Weather01,G2,13,1999110191,7H,1:46.3,4.1,494
200605040211,1800,Weather01,G2,14,2000101518,6H,1:46.4,22.3,476
200605040211,1800,Weather01,G2,15,2001110036,5H,1:46.4,69.1,492
200605040211,1800,Weather01,G2,16,2003100454,3C,1:46.6,11.1,502
200605040309,3300,Weather01,JG3,1,2001109085,5M,3:36.9,5.4,488
200605040309,3300,Weather01,JG3,2,1999100870,7H,3:38.2,14.1,440
200605040309,3300,Weather01,JG3,3,2002103614,4H,3:38.3,1.8,462
200605040309,3300,Weather01,JG3,4,2000101275,6G,3:38.4,8.5,468
200605040309,3300,Weather01,JG3,5,2000101522,6G,3:38.9,8.8,468
200605040309,3300,Weather01,JG3,6,2002104783,4H,3:39.6,56.8,450
200605040309,3300,Weather01,JG3,7,2002105920,4H,3:40.4,153.2,480
200605040309,3300,Weather01,JG3,8,1998109469,8H,3:40.4,166.4,466
200605040309,3300,Weather01,JG3,9,1997104619,9H,3:40.9,15.4,474
200605040309,3300,Weather01,JG3,10,2002100647,4H,3:41.1,44.3,446
200605040309,3300,Weather01,JG3,11,2000102324,6H,3:47.6,97.0,486
200605040309,3300,Weather01,JG3,NR,2001109110,5H,,---,nan
200605040309,3300,Weather01,JG3,DNF,1997101115,9H,,20.8,522
200605040309,3300,Weather01,JG3,DNF,2000101436,6G,,74.6,504
200605050211,2500,Weather01,G2,1,2001104325,5H,2:31.0,4.1,482
200605050211,2500,Weather01,G2,2,2000101573,6H,2:31.0,4.4,454
200605050211,2500,Weather01,G2,3,2001106612,5H,2:31.1,15.8,506
200605050211,2500,Weather01,G2,4,2001103383,5H,2:31.4,5.2,446
200605050211,2500,Weather01,G2,5,2002107238,4H,2:31.5,7.1,436
200605050211,2500,Weather01,G2,6,2002100389,4M,2:31.5,42.2,508
200605050211,2500,Weather01,G2,7,2001106736,5H,2:31.5,34.2,458
200605050211,2500,Weather01,G2,8,2000104120,6H,2:31.6,6.7,546
200605050211,2500,Weather01,G2,9,1999103228,7H,2:31.7,31.0,448
200605050211,2500,Weather01,G2,10,2000101377,6H,2:31.9,16.9,478
200605050211,2500,Weather01,G2,11,2003101349,3C,2:32.4,33.6,484
200605050211,2500,Weather01,G2,12,1999101569,7H,2:34.7,46.4,492
200605050211,2500,Weather01,G2,13,2000110243,6H,2:35.1,57.5,512
200605050211,2500,Weather01,G2,14,2002100398,4H,2:35.9,33.3,476
200605050311,1400,Weather03,G2,1,2004104139,2C,1:22.6,4.1,500
200605050311,1400,Weather03,G2,2,2004103692,2C,1:22.6,27.5,440
200605050311,1400,Weather03,G2,3,2004105564,2C,1:22.7,80.0,438
200605050311,1400,Weather03,G2,4,2004103219,2C,1:23.1,2.8,474
200605050311,1400,Weather03,G2,5,2004106590,2C,1:23.1,3.4,450
200605050311,1400,Weather03,G2,6,2004107211,2C,1:23.2,93.6,492
200605050311,1400,Weather03,G2,7,2004102581,2C,1:23.2,76.5,470
200605050311,1400,Weather03,G2,8,2004110175,2F,1:23.2,39.3,504
200605050311,1400,Weather03,G2,9,2004110184,2C,1:23.6,50.7,486
200605050311,1400,Weather03,G2,10,2004110161,2C,1:23.8,6.9,516
200605050311,1400,Weather03,G2,11,2004104875,2F,1:24.1,84.9,426
200605050311,1400,Weather03,G2,12,2004104332,2C,1:24.7,20.9,460
200605050311,1400,Weather03,G2,13,2004107317,2C,1:24.8,178.9,504
200605050311,1400,Weather03,G2,14,2004110168,2C,1:25.3,39.3,524
200605040511,1600,Weather02,G3,1,1999107166,7H,1:32.8,75.2,458
200605040511,1600,Weather02,G3,2,2001103061,5H,1:32.9,4.8,474
200605040511,1600,Weather02,G3,3,2002107011,4H,1:32.9,3.5,462
200605040511,1600,Weather02,G3,4,1998101821,8H,1:33.2,71.0,496
200605040511,1600,Weather02,G3,5,1999100207,7H,1:33.4,6.1,478
200605040511,1600,Weather02,G3,6,1999106851,7H,1:33.4,7.4,468
200605040511,1600,Weather02,G3,7,2001103305,5H,1:33.6,33.9,460
200605040511,1600,Weather02,G3,8,2000100129,6H,1:33.7,45.5,490
200605040511,1600,Weather02,G3,9,2002105027,4H,1:33.8,49.8,500
200605040511,1600,Weather02,G3,10,2001103363,5H,1:33.9,44.1,480
200605040511,1600,Weather02,G3,11,2001110257,5H,1:34.1,19.5,494
200605040511,1600,Weather02,G3,12,2001103178,5H,1:34.2,10.6,468
200605040511,1600,Weather02,G3,13,2003103635,3C,1:34.4,7.7,512
200605040511,1600,Weather02,G3,14,2003101859,3C,1:34.6,37.9,460
200605040511,1600,Weather02,G3,15,2000102182,6H,1:34.7,72.7,498
200605040511,1600,Weather02,G3,16,2000101919,6H,1:34.9,65.8,488
200605040511,1600,Weather02,G3,17,2003109318,3C,1:36.0,199.5,476
200605040511,1600,Weather02,G3,18,1999106614,7H,1:36.6,154.9,476
200605040811,2000,Weather01,G1,1,2001103114,5H,1:58.8,7.0,528
200605040811,2000,Weather01,G1,2,2001103189,5H,1:58.9,16.9,484
200605040811,2000,Weather01,G1,3,2003102991,3C,1:59.0,6.0,464
200605040811,2000,Weather01,G1,4,2001100925,5H,1:59.1,6.2,500
200605040811,2000,Weather01,G1,5,2001104313,5M,1:59.2,3.9,458
200605040811,2000,Weather01,G1,6,2001103133,5M,1:59.3,7.1,482
200605040811,2000,Weather01,G1,7,1999110191,7H,1:59.4,18.9,496
200605040811,2000,Weather01,G1,8,2001103018,5H,1:59.8,44.3,494
200605040811,2000,Weather01,G1,9,2003104910,3C,1:59.9,41.0,468
200605040811,2000,Weather01,G1,10,1999106738,7H,2:00.0,34.5,494
200605040811,2000,Weather01,G1,11,1999107276,7H,2:00.7,41.8,460
200605040811,2000,Weather01,G1,12,2001102129,5H,2:00.8,91.1,466
200605040811,2000,Weather01,G1,13,2002100991,4H,2:00.9,54.4,450
200605040811,2000,Weather01,G1,14,2002103901,4H,2:01.0,24.8,534
200605040811,2000,Weather01,G1,15,2002100810,4H,2:01.2,16.2,478
200605040811,2000,Weather01,G1,16,2001103435,5H,2:01.4,22.0,456
200605040811,2000,Weather01,G1,NR,2000110053,6H,,---,460
200605040411,1800,Weather01,G3,1,2002100600,4M,1:47.5,4.8,424
200605040411,1800,Weather01,G3,2,2002107509,4M,1:47.5,10.1,470
200605040411,1800,Weather01,G3,3,2002100954,4M,1:47.5,2.1,434
200605040411,1800,Weather01,G3,4,2001103057,5M,1:48.0,81.0,478
200605040411,1800,Weather01,G3,5,2002101336,4M,1:48.0,21.0,434
200605040411,1800,Weather01,G3,6,2000100128,6M,1:48.1,30.5,486
200605040411,1800,Weather01,G3,7,2001104834,5M,1:48.1,6.6,498
200605040411,1800,Weather01,G3,8,2002101006,4M,1:48.1,37.7,460
200605040411,1800,Weather01,G3,9,2001103241,5M,1:48.3,13.9,446
200605040411,1800,Weather01,G3,10,2002100466,4M,1:48.4,58.1,498
200605040411,1800,Weather01,G3,11,2003102852,3F,1:48.5,23.1,430
200605040411,1800,Weather01,G3,12,2001107272,5M,1:48.5,123.5,476
200605040411,1800,Weather01,G3,13,2001103115,5M,1:48.7,167.4,458
200605040411,1800,Weather01,G3,14,2002102259,4M,1:48.8,31.4,478
200605040411,1800,Weather01,G3,15,2002102709,4M,1:48.8,64.3,494
200605040411,1800,Weather01,G3,16,1999107472,7M,1:50.4,389.2,460
200605040411,1800,Weather01,G3,NR,2001103046,5M,,---,478
200605040411,1800,Weather01,G3,NR,2001103362,5M,,---,nan
200605050511,1800,Weather02,G3,1,2004102834,2C,1:48.7,2.1,508
200605050511,1800,Weather02,G3,2,2004110153,2C,1:48.8,11.7,496
200605050511,1800,Weather02,G3,3,2004102753,2C,1:48.8,3.7,420
200605050511,1800,Weather02,G3,4,2004101623,2C,1:49.2,16.1,450
200605050511,1800,Weather02,G3,5,2004102565,2C,1:49.4,16.9,498
200605050511,1800,Weather02,G3,6,2004105701,2C,1:49.6,69.3,460
200605050511,1800,Weather02,G3,7,2004101114,2C,1:49.6,92.0,486
200605050511,1800,Weather02,G3,8,2004110039,2C,1:49.9,16.8,456
200605050511,1800,Weather02,G3,9,2004103283,2C,1:50.0,6.2,466
200605050511,1800,Weather02,G3,10,2004100777,2C,1:50.0,79.4,480
200605050511,1800,Weather02,G3,11,2004101139,2C,1:50.3,38.7,468
200605050511,1800,Weather02,G3,12,2004101768,2F,1:51.4,109.8,476
200605050711,,Weather01,G1,1,2003102838,3C,2:08.5,15.2,546
200605050711,,Weather01,G1,2,2001110220,5H,2:08.7,2.3,486
200605050711,,Weather01,G1,3,2002101312,4H,2:08.9,15.4,498
200605050711,,Weather01,G1,4,2002100877,4H,2:09.0,20.0,498
200605050711,,Weather01,G1,5,2002106896,4H,2:09.1,6.9,472
200605050711,,Weather01,G1,6,2002106410,4H,2:09.3,99.9,504
200605050711,,Weather01,G1,7,2002102661,4H,2:09.4,130.3,496
200605050711,,Weather01,G1,8,2000106146,6H,2:09.5,14.9,484
200605050711,,Weather01,G1,9,2000107570,6H,2:09.5,6.3,510
200605050711,,Weather01,G1,10,1999106798,7H,2:09.6,29.8,496
200605050711,,Weather01,G1,11,2001110234,5H,2:09.8,36.0,486
200605050711,,Weather01,G1,12,2000102811,6M,2:10.0,15.1,508
200605050711,,Weather01,G1,13,2003102955,3C,2:10.2,10.4,490
200605050711,,Weather01,G1,14,2000101388,6H,2:12.4,143.0,508
200605050711,,Weather01,G1,15,1999107343,7H,2:14.4,83.9,472
200605050810,2400,Weather03,G1,1,2002100816,4H,2:25.1,1.3,436
200605050810,2400,Weather03,G1,2,2003102720,3C,2:25.4,16.2,466
200605050810,2400,Weather03,G1,3,2001190003,5M,2:25.5,9.5,466
200605050810,2400,Weather03,G1,4,2001100925,5H,2:25.7,40.9,510
200605050810,2400,Weather03,G1,5,2003103043,3F,2:25.9,52.6,502
200605050810,2400,Weather03,G1,6,2003102205,3C,2:25.9,16.0,514
200605050810,2400,Weather03,G1,7,2002190001,4M,2:26.0,90.2,424
200605050810,2400,Weather03,G1,8,2001103189,5H,2:26.1,43.3,482
200605050810,2400,Weather03,G1,9,2003106050,3C,2:26.7,151.1,446
200605050810,2400,Weather03,G1,10,2001103038,5H,2:27.7,5.8,500
200605050810,2400,Weather03,G1,11,1997104619,9H,2:28.3,217.8,474
200606010111,2000,Weather01,G3,1,2000101691,6H,1:59.4,14.2,476
200606010111,2000,Weather01,G3,2,1998100265,8G,1:59.4,10.8,524
200606010111,2000,Weather01,G3,3,1998102920,8H,1:59.4,34.2,484
200606010111,2000,Weather01,G3,4,2002100897,4H,1:59.5,8.5,508
200606010111,2000,Weather01,G3,5,1997103337,9H,1:59.6,21.2,488
200606010111,2000,Weather01,G3,6,2002100866,4H,1:59.7,3.3,502
200606010111,2000,Weather01,G3,7,2002107303,4H,1:59.7,69.5,490
200606010111,2000,Weather01,G3,8,2002101232,4H,1:59.8,4.6,460
200606010111,2000,Weather01,G3,9,2002105027,4H,1:59.8,5.7,504
200606010111,2000,Weather01,G3,10,2000101462,6H,1:59.9,37.9,484
200606010111,2000,Weather01,G3,11,1997104619,9H,2:00.2,61.0,472
200606010111,2000,Weather01,G3,12,2002101176,4H,2:00.2,48.6,482
200606010111,2000,Weather01,G3,13,1999100207,7H,2:00.2,9.4,470
200606010111,2000,Weather01,G3,14,2000101304,6H,2:00.3,61.8,490
200606010111,2000,Weather01,G3,NR,2000101479,6H,,---,450
200606010311,,Weather01,G3,1,1999106730,7H,1:10.5,10.4,504
200606010311,,Weather01,G3,2,2001110211,5H,1:10.5,15.8,510
200606010311,,Weather01,G3,3,2002106885,4H,1:10.5,5.0,472
200606010311,,Weather01,G3,4,1999106825,7H,1:10.7,81.8,540
200606010311,,Weather01,G3,5,2000107570,6H,1:10.9,2.7,526
200606010311,,Weather01,G3,6,2002100728,4H,1:11.5,6.4,502
200606010311,,Weather01,G3,7,1998110029,8H,1:11.5,40.0,510
200606010311,,Weather01,G3,8,2001104077,5H,1:11.5,10.4,498
200606010311,,Weather01,G3,9,2001102591,5H,1:11.5,44.2,472
200606010311,,Weather01,G3,10,2002107326,4M,1:11.8,8.7,488
200606010311,,Weather01,G3,11,1998107247,8H,1:11.9,180.4,506
200606010311,,Weather01,G3,12,2000110105,6H,1:12.1,42.4,474
200606010311,,Weather01,G3,13,1999103190,7M,1:12.5,66.9,440
200606010311,,Weather01,G3,14,2002101007,4M,1:12.7,45.9,502
200606010311,,Weather01,G3,15,2000109434,6M,1:13.6,27.6,470
200606020411,2000,Weather01,G2,1,2003102991,3C,2:01.5,1.6,472
200606020411,2000,Weather01,G2,2,2003102519,3C,2:01.6,53.7,452
200606020411,2000,Weather01,G2,3,2003102281,3C,2:02.1,50.4,472
200606020411,2000,Weather01,G2,4,2003104910,3C,2:02.1,2.9,472
200606020411,2000,Weather01,G2,5,2003101859,3C,2:02.1,9.7,452
200606020411,2000,Weather01,G2,6,2003103009,3C,2:02.3,12.1,458
200606020411,2000,Weather01,G2,7,2003102778,3C,2:02.5,57.5,490
200606020411,2000,Weather01,G2,8,2003107081,3C,2:02.6,62.2,470
200606020411,2000,Weather01,G2,9,2003110074,3C,2:02.8,82.9,502
200606020411,2000,Weather01,G2,10,2003107131,3C,2:03.1,83.4,494
200606010811,2200,Weather02,G2,1,1999104268,7H,2:13.2,9.7,478
200606010811,2200,Weather02,G2,2,2002110191,4H,2:13.2,3.3,478
200606010811,2200,Weather02,G2,3,2001103160,5H,2:13.5,7.1,532
200606010811,2200,Weather02,G2,4,2000101646,6H,2:13.7,2.4,488
200606010811,2200,Weather02,G2,5,2001100672,5H,2:14.1,6.6,496
200606010811,2200,Weather02,G2,6,1997104619,9H,2:14.2,26.2,472
200606010811,2200,Weather02,G2,7,2000101462,6H,2:14.6,40.5,484
200606010811,2200,Weather02,G2,8,2000100172,6H,2:15.3,18.8,506
200606010811,2200,Weather02,G2,9,1999109379,7H,2:15.4,113.8,528
200606010811,2200,Weather02,G2,10,1999107127,7H,2:16.0,84.0,488
200606010611,2000,Weather01,G3,1,2003110004,3C,2:03.2,1.3,484
200606010611,2000,Weather01,G3,2,2003105155,3C,2:03.4,21.8,468
200606010611,2000,Weather01,G3,3,2003107368,3C,2:03.6,12.2,478
200606010611,2000,Weather01,G3,4,2003110171,3C,2:03.6,30.7,504
200606010611,2000,Weather01,G3,5,2003105442,3C,2:03.8,9.5,486
200606010611,2000,Weather01,G3,6,2003101307,3C,2:03.8,34.6,508
200606010611,2000,Weather01,G3,7,2003102167,3C,2:04.1,109.1,510
200606010611,2000,Weather01,G3,8,2003103165,3C,2:04.2,7.1,482
200606010611,2000,Weather01,G3,9,2003106184,3C,2:04.4,174.5,490
200606010611,2000,Weather01,G3,10,2003101256,3C,2:04.4,44.7,476
200606010611,2000,Weather01,G3,11,2003100754,3C,2:05.5,54.2,510
200606020211,1800,Weather03,G2,1,1999105945,7H,1:48.9,15.4,484
200606020211,1800,Weather03,G2,2,2001103114,5H,1:49.7,2.1,534
200606020211,1800,Weather03,G2,3,2002100516,4M,1:50.0,8.2,466
200606020211,1800,Weather03,G2,4,2001103435,5H,1:50.0,5.3,458
200606020211,1800,Weather03,G2,5,2002105027,4H,1:50.2,9.8,502
200606020211,1800,Weather03,G2,6,1999100207,7H,1:50.4,43.8,472
200606020211,1800,Weather03,G2,7,1999106856,7H,1:50.5,220.9,492
200606020211,1800,Weather03,G2,8,2001102129,5H,1:50.5,24.4,462
200606020211,1800,Weather03,G2,9,2000101691,6H,1:50.5,22.5,482
200606020211,1800,Weather03,G2,10,1997104619,9H,1:50.6,133.9,474
200606020211,1800,Weather03,G2,11,2001103018,5H,1:50.8,6.1,492
200606020211,1800,Weather03,G2,12,2000101518,6H,1:52.3,37.3,480
200606020611,1800,Weather02,G3,1,2001104834,5M,1:47.8,4.1,490
200606020611,1800,Weather02,G3,2,2002100954,4M,1:48.0,5.3,422
200606020611,1800,Weather02,G3,3,2001102124,5M,1:48.3,15.3,448
200606020611,1800,Weather02,G3,4,2002101336,4M,1:48.5,11.5,432
200606020611,1800,Weather02,G3,5,2002101006,4M,1:48.5,26.2,454
200606020611,1800,Weather02,G3,6,2000104770,6M,1:48.5,13.5,440
200606020611,1800,Weather02,G3,7,2001103935,5M,1:48.6,20.8,466
200606020611,1800,Weather02,G3,8,2002100389,4M,1:48.8,21.3,496
200606020611,1800,Weather02,G3,9,1999106882,7M,1:48.8,83.3,448
200606020611,1800,Weather02,G3,10,2001103057,5M,1:49.1,6.3,472
200606020611,1800,Weather02,G3,11,2001103241,5M,1:49.5,14.2,446
200606020611,1800,Weather02,G3,12,2000109434,6M,1:49.6,95.8,470
200606020611,1800,Weather02,G3,13,2002104813,4M,1:49.8,54.0,478
200606020611,1800,Weather02,G3,14,2002100851,4M,1:49.8,15.8,422
200606020611,1800,Weather02,G3,15,2001106653,5M,1:51.8,7.6,482
200606020611,1800,Weather02,G3,16,2002101007,4M,1:52.1,140.1,484
200606020311,1200,Weather01,G3,1,1998107227,8H,1:08.6,139.5,494
200606020311,1200,Weather01,G3,2,2002106885,4H,1:08.8,9.6,466
200606020311,1200,Weather01,G3,3,2002110074,4H,1:08.8,4.6,528
200606020311,1200,Weather01,G3,4,2002101003,4H,1:08.9,4.8,510
200606020311,1200,Weather01,G3,5,2000106626,6H,1:08.9,10.9,504
200606020311,1200,Weather01,G3,6,2002104192,4H,1:09.1,6.4,540
200606020311,1200,Weather01,G3,7,2001103175,5H,1:09.1,5.3,516
200606020311,1200,Weather01,G3,8,1999110218,7H,1:09.2,188.4,498
200606020311,1200,Weather01,G3,9,2000102386,6M,1:09.3,8.8,464
200606020311,1200,Weather01,G3,10,2001100113,5M,1:09.4,33.0,436
200606020311,1200,Weather01,G3,11,2000107264,6H,1:09.5,28.4,482
200606020311,1200,Weather01,G3,12,2000105413,6M,1:09.6,131.1,482
200606020311,1200,Weather01,G3,13,2000110018,6H,1:09.6,23.1,480
200606020311,1200,Weather01,G3,14,2002105358,4H,1:09.8,30.9,484
200606020311,1200,Weather01,G3,15,1997110263,9H,1:09.9,335.9,506
200606020311,1200,Weather01,G3,16,2002101343,4H,1:10.0,71.4,460
200606020711,1800,Weather02,G3,1,2003101040,3F,1:48.9,20.7,418
200606020711,1800,Weather02,G3,2,2003103043,3F,1:49.1,2.0,480
200606020711,1800,Weather02,G3,3,2003102993,3F,1:49.2,23.1,450
200606020711,1800,Weather02,G3,4,2003102766,3F,1:49.3,12.8,490
200606020711,1800,Weather02,G3,5,2003102943,3F,1:49.4,6.1,430
200606020711,1800,Weather02,G3,6,2003107427,3F,1:49.5,14.3,448
200606020711,1800,Weather02,G3,7,2003100250,3F,1:49.7,22.8,464
200606020711,1800,Weather02,G3,8,2003102861,3F,1:49.9,47.1,398
200606020711,1800,Weather02,G3,9,2003100508,3F,1:50.0,434.3,440
200606020711,1800,Weather02,G3,10,2003103030,3F,1:50.0,5.6,454
200606020711,1800,Weather02,G3,11,2003103803,3F,1:50.4,33.3,452
200606020711,1800,Weather02,G3,12,2003101556,3F,1:50.6,168.3,454
200606020711,1800,Weather02,G3,13,2003102949,3F,1:50.7,26.8,478
200606020711,1800,Weather02,G3,14,2003102846,3F,1:51.0,85.9,424
200606020711,1800,Weather02,G3,15,2003100330,3F,1:52.0,133.2,474
200606020711,1800,Weather02,G3,16,2003101941,3F,1:52.4,103.7,478
200606020811,1800,Weather02,G2,1,2003102205,3C,1:48.9,14.5,508
200606020811,1800,Weather02,G2,2,2003102955,3C,1:48.9,1.6,490
200606020811,1800,Weather02,G2,3,2003102720,3C,1:48.9,5.5,464
200606020811,1800,Weather02,G2,4,2003100496,3C,1:49.4,133.5,470
200606020811,1800,Weather02,G2,5,2003103165,3C,1:49.5,50.5,478
200606020811,1800,Weather02,G2,6,2003102886,3C,1:49.7,22.4,498
200606020811,1800,Weather02,G2,7,2003110138,3C,1:49.7,116.6,442
200606020811,1800,Weather02,G2,8,2003102778,3C,1:49.8,235.0,490
200606020811,1800,Weather02,G2,9,2003102667,3C,1:50.0,59.3,486
200606020811,1800,Weather02,G2,10,2003107043,3C,1:50.0,8.1,472
200606020811,1800,Weather02,G2,11,2003100697,3C,1:50.1,19.0,498
